line_cd,line_name,stations,bbox,station_pixels
11411,JR中央本線(名古屋～塩尻),"[(1141101, '名古屋'), (1141102, '金山'), (1141103, '鶴舞'), (1141104, '千種'), (1141105, '大曽根'), (1141106, '新守山'), (1141107, '勝川'), (1141108, '春日井'), (1141109, '神領'), (1141110, '高蔵寺'), (1141111, '定光寺'), (1141112, '古虎渓'), (1141113, '多治見'), (1141114, '土岐市'), (1141115, '瑞浪'), (1141116, '釜戸'), (1141117, '武並'), (1141118, '恵那'), (1141119, '美乃坂本'), (1141120, '中津川'), (1141121, '落合川'), (1141122, '坂下'), (1141123, '田立'), (1141124, '南木曽'), (1141125, '十二兼'), (1141126, '野尻'), (1141127, '大桑'), (1141128, '須原'), (1141129, '倉本'), (1141130, '上松'), (1141131, '木曽福島'), (1141132, '原野'), (1141133, '宮ノ越'), (1141134, '藪原'), (1141135, '奈良井'), (1141136, '木曽平沢'), (1141137, '贄川'), (1141138, '日出塩'), (1141139, '洗馬'), (1141140, '塩尻')]","364.538,285.765,388.630,317.028","[{'station_cd': 1141101, 'x': 19, 'y': 113}, {'station_cd': 1141102, 'x': 21, 'y': 116}, {'station_cd': 1141103, 'x': 22, 'y': 115}, {'station_cd': 1141104, 'x': 23, 'y': 114}, {'station_cd': 1141105, 'x': 24, 'y': 111}, {'station_cd': 1141106, 'x': 25, 'y': 109}, {'station_cd': 1141107, 'x': 25, 'y': 107}, {'station_cd': 1141108, 'x': 28, 'y': 106}, {'station_cd': 1141109, 'x': 30, 'y': 104}, {'station_cd': 1141110, 'x': 33, 'y': 103}, {'station_cd': 1141111, 'x': 36, 'y': 102}, {'station_cd': 1141112, 'x': 38, 'y': 99}, {'station_cd': 1141113, 'x': 39, 'y': 96}, {'station_cd': 1141114, 'x': 44, 'y': 93}, {'station_cd': 1141115, 'x': 50, 'y': 93}, {'station_cd': 1141116, 'x': 54, 'y': 88}, {'station_cd': 1141117, 'x': 59, 'y': 85}, {'station_cd': 1141118, 'x': 63, 'y': 84}, {'station_cd': 1141119, 'x': 67, 'y': 81}, {'station_cd': 1141120, 'x': 71, 'y': 79}, {'station_cd': 1141121, 'x': 73, 'y': 76}, {'station_cd': 1141122, 'x': 73, 'y': 71}, {'station_cd': 1141123, 'x': 75, 'y': 69}, {'station_cd': 1141124, 'x': 80, 'y': 68}, {'station_cd': 1141125, 'x': 81, 'y': 63}, {'station_cd': 1141126, 'x': 82, 'y': 60}, {'station_cd': 1141127, 'x': 85, 'y': 59}, {'station_cd': 1141128, 'x': 87, 'y': 58}, {'station_cd': 1141129, 'x': 89, 'y': 54}, {'station_cd': 1141130, 'x': 87, 'y': 48}, {'station_cd': 1141131, 'x': 87, 'y': 41}, {'station_cd': 1141132, 'x': 91, 'y': 38}, {'station_cd': 1141133, 'x': 93, 'y': 36}, {'station_cd': 1141134, 'x': 95, 'y': 32}, {'station_cd': 1141135, 'x': 98, 'y': 27}, {'station_cd': 1141136, 'x': 99, 'y': 26}, {'station_cd': 1141137, 'x': 101, 'y': 23}, {'station_cd': 1141138, 'x': 104, 'y': 19}, {'station_cd': 1141139, 'x': 106, 'y': 15}, {'station_cd': 1141140, 'x': 109, 'y': 12}]"
11412,JR篠ノ井線,"[(1141201, '塩尻'), (1141202, '広丘'), (1141203, '村井'), (1141215, '平田'), (1141204, '南松本'), (1141205, '松本'), (1141206, '田沢'), (1141207, '明科'), (1141208, '西条'), (1141209, '坂北'), (1141210, '聖高原'), (1141211, '冠着'), (1141212, '姨捨'), (1141213, '稲荷山'), (1141214, '篠ノ井')]","384.389,275.054,394.389,289.509","[{'station_cd': 1141201, 'x': 48, 'y': 120}, {'station_cd': 1141202, 'x': 48, 'y': 112}, {'station_cd': 1141203, 'x': 49, 'y': 105}, {'station_cd': 1141215, 'x': 50, 'y': 101}, {'station_cd': 1141204, 'x': 52, 'y': 97}, {'station_cd': 1141205, 'x': 51, 'y': 92}, {'station_cd': 1141206, 'x': 47, 'y': 74}, {'station_cd': 1141207, 'x': 46, 'y': 61}, {'station_cd': 1141208, 'x': 60, 'y': 50}, {'station_cd': 1141209, 'x': 61, 'y': 43}, {'station_cd': 1141210, 'x': 67, 'y': 37}, {'station_cd': 1141211, 'x': 73, 'y': 37}, {'station_cd': 1141212, 'x': 75, 'y': 26}, {'station_cd': 1141213, 'x': 78, 'y': 14}, {'station_cd': 1141214, 'x': 84, 'y': 8}]"
11413,JR飯田線(豊橋～天竜峡),"[(1141301, '豊橋'), (1141302, '船町'), (1141303, '下地'), (1141304, '小坂井'), (1141305, '牛久保'), (1141306, '豊川'), (1141307, '三河一宮'), (1141308, '長山'), (1141309, '江島'), (1141310, '東上'), (1141311, '野田城'), (1141312, '新城'), (1141313, '東新町'), (1141314, '茶臼山'), (1141315, '三河東郷'), (1141316, '大海'), (1141317, '鳥居'), (1141318, '長篠城'), (1141319, '本長篠'), (1141320, '三河大野'), (1141321, '湯谷温泉'), (1141322, '三河槙原'), (1141323, '柿平'), (1141324, '三河川合'), (1141325, '池場'), (1141326, '東栄'), (1141327, '出馬'), (1141328, '上市場'), (1141329, '浦川'), (1141330, '早瀬'), (1141331, '下川合'), (1141332, '中部天竜'), (1141333, '佐久間'), (1141334, '相月'), (1141335, '城西'), (1141336, '向市場'), (1141337, '水窪'), (1141338, '大嵐'), (1141339, '小和田'), (1141340, '中井侍'), (1141341, '伊那小沢'), (1141342, '鶯巣'), (1141343, '平岡'), (1141344, '為栗'), (1141345, '温田'), (1141346, '田本'), (1141347, '門島'), (1141348, '唐笠'), (1141349, '金野'), (1141350, '千代'), (1141351, '天竜峡')]","374.532,305.565,386.131,327.051","[{'station_cd': 1141301, 'x': 35, 'y': 118}, {'station_cd': 1141302, 'x': 34, 'y': 116}, {'station_cd': 1141303, 'x': 34, 'y': 115}, {'station_cd': 1141304, 'x': 33, 'y': 112}, {'station_cd': 1141305, 'x': 35, 'y': 111}, {'station_cd': 1141306, 'x': 37, 'y': 109}, {'station_cd': 1141307, 'x': 39, 'y': 104}, {'station_cd': 1141308, 'x': 41, 'y': 102}, {'station_cd': 1141309, 'x': 42, 'y': 101}, {'station_cd': 1141310, 'x': 44, 'y': 100}, {'station_cd': 1141311, 'x': 47, 'y': 98}, {'station_cd': 1141312, 'x': 49, 'y': 96}, {'station_cd': 1141313, 'x': 50, 'y': 96}, {'station_cd': 1141314, 'x': 51, 'y': 95}, {'station_cd': 1141315, 'x': 53, 'y': 95}, {'station_cd': 1141316, 'x': 55, 'y': 92}, {'station_cd': 1141317, 'x': 56, 'y': 93}, {'station_cd': 1141318, 'x': 57, 'y': 93}, {'station_cd': 1141319, 'x': 59, 'y': 92}, {'station_cd': 1141320, 'x': 62, 'y': 89}, {'station_cd': 1141321, 'x': 63, 'y': 86}, {'station_cd': 1141322, 'x': 64, 'y': 83}, {'station_cd': 1141323, 'x': 67, 'y': 83}, {'station_cd': 1141324, 'x': 69, 'y': 81}, {'station_cd': 1141325, 'x': 74, 'y': 78}, {'station_cd': 1141326, 'x': 75, 'y': 77}, {'station_cd': 1141327, 'x': 79, 'y': 74}, {'station_cd': 1141328, 'x': 80, 'y': 74}, {'station_cd': 1141329, 'x': 81, 'y': 73}, {'station_cd': 1141330, 'x': 83, 'y': 72}, {'station_cd': 1141331, 'x': 84, 'y': 71}, {'station_cd': 1141332, 'x': 86, 'y': 68}, {'station_cd': 1141333, 'x': 87, 'y': 67}, {'station_cd': 1141334, 'x': 92, 'y': 64}, {'station_cd': 1141335, 'x': 93, 'y': 61}, {'station_cd': 1141336, 'x': 94, 'y': 57}, {'station_cd': 1141337, 'x': 94, 'y': 56}, {'station_cd': 1141338, 'x': 88, 'y': 51}, {'station_cd': 1141339, 'x': 91, 'y': 48}, {'station_cd': 1141340, 'x': 90, 'y': 44}, {'station_cd': 1141341, 'x': 91, 'y': 41}, {'station_cd': 1141342, 'x': 90, 'y': 38}, {'station_cd': 1141343, 'x': 93, 'y': 37}, {'station_cd': 1141344, 'x': 92, 'y': 31}, {'station_cd': 1141345, 'x': 92, 'y': 27}, {'station_cd': 1141346, 'x': 91, 'y': 25}, {'station_cd': 1141347, 'x': 88, 'y': 20}, {'station_cd': 1141348, 'x': 88, 'y': 16}, {'station_cd': 1141349, 'x': 89, 'y': 13}, {'station_cd': 1141350, 'x': 89, 'y': 11}, {'station_cd': 1141351, 'x': 89, 'y': 9}]"
11414,JR飯田線(天竜峡～辰野),"[(1141401, '天竜峡'), (1141402, '川路'), (1141403, '時又'), (1141404, '駄科'), (1141405, '毛賀'), (1141406, '伊那八幡'), (1141407, '下山村'), (1141408, '鼎'), (1141409, '切石'), (1141410, '飯田'), (1141411, '桜町'), (1141412, '伊那上郷'), (1141413, '元善光寺'), (1141414, '下市田'), (1141415, '市田'), (1141416, '下平'), (1141417, '山吹'), (1141418, '伊那大島'), (1141419, '上片桐'), (1141420, '伊那田島'), (1141421, '高遠原'), (1141422, '七久保'), (1141423, '伊那本郷'), (1141424, '飯島'), (1141425, '田切'), (1141426, '伊那福岡'), (1141427, '小町屋'), (1141428, '駒ケ根'), (1141429, '大田切'), (1141430, '宮田'), (1141431, '赤木'), (1141432, '沢渡'), (1141433, '下島'), (1141434, '伊那市'), (1141435, '伊那北'), (1141436, '田畑'), (1141437, '北殿'), (1141438, '木ノ下'), (1141439, '伊那松島'), (1141440, '沢'), (1141441, '羽場'), (1141442, '伊那新町'), (1141443, '宮木'), (1141444, '辰野')]","381.412,291.256,391.412,308.150","[{'station_cd': 1141401, 'x': 50, 'y': 120}, {'station_cd': 1141402, 'x': 50, 'y': 118}, {'station_cd': 1141403, 'x': 51, 'y': 116}, {'station_cd': 1141404, 'x': 53, 'y': 113}, {'station_cd': 1141405, 'x': 53, 'y': 111}, {'station_cd': 1141406, 'x': 54, 'y': 109}, {'station_cd': 1141407, 'x': 53, 'y': 107}, {'station_cd': 1141408, 'x': 52, 'y': 107}, {'station_cd': 1141409, 'x': 49, 'y': 105}, {'station_cd': 1141410, 'x': 51, 'y': 104}, {'station_cd': 1141411, 'x': 52, 'y': 103}, {'station_cd': 1141412, 'x': 53, 'y': 104}, {'station_cd': 1141413, 'x': 57, 'y': 101}, {'station_cd': 1141414, 'x': 59, 'y': 99}, {'station_cd': 1141415, 'x': 61, 'y': 98}, {'station_cd': 1141416, 'x': 62, 'y': 93}, {'station_cd': 1141417, 'x': 63, 'y': 92}, {'station_cd': 1141418, 'x': 65, 'y': 89}, {'station_cd': 1141419, 'x': 64, 'y': 84}, {'station_cd': 1141420, 'x': 65, 'y': 82}, {'station_cd': 1141421, 'x': 63, 'y': 78}, {'station_cd': 1141422, 'x': 65, 'y': 76}, {'station_cd': 1141423, 'x': 68, 'y': 74}, {'station_cd': 1141424, 'x': 68, 'y': 72}, {'station_cd': 1141425, 'x': 68, 'y': 68}, {'station_cd': 1141426, 'x': 69, 'y': 64}, {'station_cd': 1141427, 'x': 69, 'y': 61}, {'station_cd': 1141428, 'x': 69, 'y': 59}, {'station_cd': 1141429, 'x': 70, 'y': 57}, {'station_cd': 1141430, 'x': 70, 'y': 53}, {'station_cd': 1141431, 'x': 70, 'y': 51}, {'station_cd': 1141432, 'x': 71, 'y': 45}, {'station_cd': 1141433, 'x': 70, 'y': 43}, {'station_cd': 1141434, 'x': 73, 'y': 38}, {'station_cd': 1141435, 'x': 74, 'y': 37}, {'station_cd': 1141436, 'x': 76, 'y': 34}, {'station_cd': 1141437, 'x': 77, 'y': 30}, {'station_cd': 1141438, 'x': 78, 'y': 25}, {'station_cd': 1141439, 'x': 78, 'y': 23}, {'station_cd': 1141440, 'x': 77, 'y': 18}, {'station_cd': 1141441, 'x': 77, 'y': 14}, {'station_cd': 1141442, 'x': 77, 'y': 11}, {'station_cd': 1141443, 'x': 78, 'y': 9}, {'station_cd': 1141444, 'x': 79, 'y': 8}]"
11415,JR北陸本線(米原～敦賀),"[(1141501, '米原'), (1141502, '坂田'), (1141503, '田村'), (1141504, '長浜'), (1141505, '虎姫'), (1141506, '河毛'), (1141507, '高月'), (1141508, '木ノ本'), (1141509, '余呉'), (1141510, '近江塩津'), (1141511, '新疋田'), (1141512, '敦賀')]","346.838,298.701,356.838,309.107","[{'station_cd': 1141501, 'x': 89, 'y': 122}, {'station_cd': 1141502, 'x': 89, 'y': 115}, {'station_cd': 1141503, 'x': 87, 'y': 108}, {'station_cd': 1141504, 'x': 83, 'y': 100}, {'station_cd': 1141505, 'x': 82, 'y': 84}, {'station_cd': 1141506, 'x': 80, 'y': 76}, {'station_cd': 1141507, 'x': 77, 'y': 68}, {'station_cd': 1141508, 'x': 74, 'y': 56}, {'station_cd': 1141509, 'x': 68, 'y': 46}, {'station_cd': 1141510, 'x': 57, 'y': 43}, {'station_cd': 1141511, 'x': 44, 'y': 23}, {'station_cd': 1141512, 'x': 39, 'y': 6}]"
11416,JR高山本線,"[(1141601, '岐阜'), (1141602, '長森'), (1141603, '那加'), (1141604, '蘇原'), (1141605, '各務ケ原'), (1141606, '鵜沼'), (1141607, '坂祝'), (1141608, '美濃太田'), (1141609, '古井'), (1141610, '中川辺'), (1141611, '下麻生'), (1141612, '上麻生'), (1141613, '白川口'), (1141614, '下油井'), (1141615, '飛騨金山'), (1141616, '焼石'), (1141617, '下呂'), (1141618, '禅昌寺'), (1141619, '飛騨萩原'), (1141620, '上呂'), (1141621, '飛騨宮田'), (1141622, '飛騨小坂'), (1141623, '渚'), (1141624, '久々野'), (1141625, '飛騨一ノ宮'), (1141626, '高山'), (1141627, '上枝'), (1141628, '飛騨国府'), (1141629, '飛騨古川'), (1141630, '杉崎'), (1141631, '飛騨細江'), (1141632, '角川'), (1141633, '坂上'), (1141634, '打保'), (1141635, '杉原'), (1141636, '猪谷'), (1141637, '楡原'), (1141638, '笹津'), (1141639, '東八尾'), (1141640, '越中八尾'), (1141641, '千里'), (1141642, '速星'), (1141645, '婦中鵜坂'), (1141643, '西富山'), (1141644, '富山')]","362.703,268.853,375.218,309.491","[{'station_cd': 1141601, 'x': 46, 'y': 119}, {'station_cd': 1141602, 'x': 49, 'y': 120}, {'station_cd': 1141603, 'x': 51, 'y': 120}, {'station_cd': 1141604, 'x': 53, 'y': 120}, {'station_cd': 1141605, 'x': 55, 'y': 120}, {'station_cd': 1141606, 'x': 58, 'y': 121}, {'station_cd': 1141607, 'x': 60, 'y': 118}, {'station_cd': 1141608, 'x': 63, 'y': 117}, {'station_cd': 1141609, 'x': 65, 'y': 116}, {'station_cd': 1141610, 'x': 66, 'y': 113}, {'station_cd': 1141611, 'x': 67, 'y': 111}, {'station_cd': 1141612, 'x': 69, 'y': 109}, {'station_cd': 1141613, 'x': 73, 'y': 106}, {'station_cd': 1141614, 'x': 73, 'y': 101}, {'station_cd': 1141615, 'x': 72, 'y': 99}, {'station_cd': 1141616, 'x': 75, 'y': 93}, {'station_cd': 1141617, 'x': 77, 'y': 86}, {'station_cd': 1141618, 'x': 76, 'y': 82}, {'station_cd': 1141619, 'x': 76, 'y': 80}, {'station_cd': 1141620, 'x': 75, 'y': 77}, {'station_cd': 1141621, 'x': 77, 'y': 76}, {'station_cd': 1141622, 'x': 79, 'y': 74}, {'station_cd': 1141623, 'x': 81, 'y': 69}, {'station_cd': 1141624, 'x': 80, 'y': 65}, {'station_cd': 1141625, 'x': 78, 'y': 62}, {'station_cd': 1141626, 'x': 79, 'y': 57}, {'station_cd': 1141627, 'x': 78, 'y': 53}, {'station_cd': 1141628, 'x': 77, 'y': 51}, {'station_cd': 1141629, 'x': 75, 'y': 48}, {'station_cd': 1141630, 'x': 74, 'y': 47}, {'station_cd': 1141631, 'x': 72, 'y': 46}, {'station_cd': 1141632, 'x': 70, 'y': 42}, {'station_cd': 1141633, 'x': 72, 'y': 40}, {'station_cd': 1141634, 'x': 75, 'y': 35}, {'station_cd': 1141635, 'x': 75, 'y': 33}, {'station_cd': 1141636, 'x': 78, 'y': 28}, {'station_cd': 1141637, 'x': 78, 'y': 23}, {'station_cd': 1141638, 'x': 77, 'y': 20}, {'station_cd': 1141639, 'x': 75, 'y': 17}, {'station_cd': 1141640, 'x': 72, 'y': 17}, {'station_cd': 1141641, 'x': 72, 'y': 13}, {'station_cd': 1141642, 'x': 74, 'y': 11}, {'station_cd': 1141645, 'x': 74, 'y': 10}, {'station_cd': 1141643, 'x': 75, 'y': 8}, {'station_cd': 1141644, 'x': 77, 'y': 8}]"
11417,JR城端線,"[(1141701, '高岡'), (1141714, '新高岡'), (1141702, '二塚'), (1141703, '林'), (1141704, '戸出'), (1141705, '油田'), (1141706, '砺波'), (1141707, '東野尻'), (1141708, '高儀'), (1141709, '福野'), (1141710, '東石黒'), (1141711, '福光'), (1141712, '越中山田'), (1141713, '城端')]","362.777,267.895,372.777,277.895","[{'station_cd': 1141701, 'x': 82, 'y': 26}, {'station_cd': 1141714, 'x': 81, 'y': 31}, {'station_cd': 1141702, 'x': 80, 'y': 36}, {'station_cd': 1141703, 'x': 78, 'y': 39}, {'station_cd': 1141704, 'x': 74, 'y': 46}, {'station_cd': 1141705, 'x': 70, 'y': 56}, {'station_cd': 1141706, 'x': 66, 'y': 62}, {'station_cd': 1141707, 'x': 63, 'y': 69}, {'station_cd': 1141708, 'x': 61, 'y': 73}, {'station_cd': 1141709, 'x': 58, 'y': 79}, {'station_cd': 1141710, 'x': 51, 'y': 83}, {'station_cd': 1141711, 'x': 46, 'y': 89}, {'station_cd': 1141712, 'x': 48, 'y': 96}, {'station_cd': 1141713, 'x': 52, 'y': 102}]"
11418,JR氷見線,"[(1141801, '高岡'), (1141802, '越中中川'), (1141803, '能町'), (1141804, '伏木'), (1141805, '越中国分'), (1141806, '雨晴'), (1141807, '島尾'), (1141808, '氷見')]","364.429,263.441,374.429,273.441","[{'station_cd': 1141801, 'x': 61, 'y': 83}, {'station_cd': 1141802, 'x': 65, 'y': 80}, {'station_cd': 1141803, 'x': 68, 'y': 74}, {'station_cd': 1141804, 'x': 73, 'y': 66}, {'station_cd': 1141805, 'x': 71, 'y': 61}, {'station_cd': 1141806, 'x': 67, 'y': 57}, {'station_cd': 1141807, 'x': 61, 'y': 52}, {'station_cd': 1141808, 'x': 56, 'y': 44}]"
11419,JR七尾線,"[(1141901, '津幡'), (1141902, '中津幡'), (1141903, '本津幡'), (1141904, '能瀬'), (1141905, '宇野気'), (1141906, '横山'), (1141907, '高松'), (1141908, '免田'), (1141909, '宝達'), (1141910, '敷浪'), (1141911, '南羽咋'), (1141912, '羽咋'), (1141913, '千路'), (1141914, '金丸'), (1141915, '能登部'), (1141916, '良川'), (1141917, '能登二宮'), (1141918, '徳田'), (1141919, '七尾'), (1141920, '和倉温泉')]","360.649,259.654,370.649,272.781","[{'station_cd': 1141901, 'x': 43, 'y': 119}, {'station_cd': 1141902, 'x': 45, 'y': 116}, {'station_cd': 1141903, 'x': 43, 'y': 114}, {'station_cd': 1141904, 'x': 41, 'y': 109}, {'station_cd': 1141905, 'x': 38, 'y': 101}, {'station_cd': 1141906, 'x': 41, 'y': 95}, {'station_cd': 1141907, 'x': 43, 'y': 89}, {'station_cd': 1141908, 'x': 47, 'y': 82}, {'station_cd': 1141909, 'x': 50, 'y': 76}, {'station_cd': 1141910, 'x': 52, 'y': 68}, {'station_cd': 1141911, 'x': 52, 'y': 62}, {'station_cd': 1141912, 'x': 54, 'y': 55}, {'station_cd': 1141913, 'x': 58, 'y': 47}, {'station_cd': 1141914, 'x': 65, 'y': 43}, {'station_cd': 1141915, 'x': 71, 'y': 39}, {'station_cd': 1141916, 'x': 76, 'y': 35}, {'station_cd': 1141917, 'x': 81, 'y': 33}, {'station_cd': 1141918, 'x': 84, 'y': 27}, {'station_cd': 1141919, 'x': 90, 'y': 18}, {'station_cd': 1141920, 'x': 83, 'y': 9}]"
11420,敦賀港線,"[(1142001, '敦賀'), (1142002, '敦賀港')]","344.783,293.913,354.783,303.913","[{'station_cd': 1142001, 'x': 64, 'y': 67}, {'station_cd': 1142002, 'x': 64, 'y': 61}]"
11421,九頭竜線,"[(1142101, '福井'), (1142102, '越前花堂'), (1142103, '六条'), (1142104, '足羽'), (1142105, '越前東郷'), (1142106, '一乗谷'), (1142107, '越前高田'), (1142108, '市波'), (1142109, '小和清水'), (1142110, '美山'), (1142111, '越前薬師'), (1142112, '越前大宮'), (1142113, '計石'), (1142114, '牛ケ原'), (1142115, '北大野'), (1142116, '越前大野'), (1142117, '越前田野'), (1142118, '越前富田'), (1142119, '下唯野'), (1142120, '柿ケ島'), (1142121, '勝原'), (1142122, '越前下山'), (1142123, '九頭竜湖')]","352.260,285.244,362.260,295.244","[{'station_cd': 1142101, 'x': 9, 'y': 32}, {'station_cd': 1142102, 'x': 8, 'y': 40}, {'station_cd': 1142103, 'x': 13, 'y': 45}, {'station_cd': 1142104, 'x': 17, 'y': 47}, {'station_cd': 1142105, 'x': 22, 'y': 49}, {'station_cd': 1142106, 'x': 28, 'y': 51}, {'station_cd': 1142107, 'x': 33, 'y': 47}, {'station_cd': 1142108, 'x': 36, 'y': 49}, {'station_cd': 1142109, 'x': 42, 'y': 50}, {'station_cd': 1142110, 'x': 45, 'y': 57}, {'station_cd': 1142111, 'x': 50, 'y': 55}, {'station_cd': 1142112, 'x': 56, 'y': 58}, {'station_cd': 1142113, 'x': 63, 'y': 59}, {'station_cd': 1142114, 'x': 71, 'y': 59}, {'station_cd': 1142115, 'x': 76, 'y': 60}, {'station_cd': 1142116, 'x': 79, 'y': 65}, {'station_cd': 1142117, 'x': 86, 'y': 64}, {'station_cd': 1142118, 'x': 90, 'y': 63}, {'station_cd': 1142119, 'x': 95, 'y': 69}, {'station_cd': 1142120, 'x': 98, 'y': 70}, {'station_cd': 1142121, 'x': 104, 'y': 72}, {'station_cd': 1142122, 'x': 114, 'y': 90}, {'station_cd': 1142123, 'x': 120, 'y': 96}]"
11422,JR小浜線,"[(1142201, '東舞鶴'), (1142202, '松尾寺'), (1142203, '青郷'), (1142204, '三松'), (1142205, '若狭高浜'), (1142206, '若狭和田'), (1142207, '若狭本郷'), (1142208, '加斗'), (1142209, '勢浜'), (1142210, '小浜'), (1142211, '東小浜'), (1142212, '新平野'), (1142213, '上中'), (1142214, '若狭有田'), (1142215, '大鳥羽'), (1142216, '十村'), (1142217, '藤井'), (1142218, '三方'), (1142219, '気山'), (1142220, '美浜'), (1142221, '東美浜'), (1142222, '粟野'), (1142223, '西敦賀'), (1142224, '敦賀')]","335.353,296.239,350.482,306.239","[{'station_cd': 1142201, 'x': 6, 'y': 80}, {'station_cd': 1142202, 'x': 15, 'y': 77}, {'station_cd': 1142203, 'x': 24, 'y': 78}, {'station_cd': 1142204, 'x': 27, 'y': 77}, {'station_cd': 1142205, 'x': 32, 'y': 78}, {'station_cd': 1142206, 'x': 38, 'y': 78}, {'station_cd': 1142207, 'x': 44, 'y': 80}, {'station_cd': 1142208, 'x': 52, 'y': 81}, {'station_cd': 1142209, 'x': 59, 'y': 81}, {'station_cd': 1142210, 'x': 65, 'y': 79}, {'station_cd': 1142211, 'x': 71, 'y': 81}, {'station_cd': 1142212, 'x': 76, 'y': 84}, {'station_cd': 1142213, 'x': 84, 'y': 87}, {'station_cd': 1142214, 'x': 86, 'y': 82}, {'station_cd': 1142215, 'x': 86, 'y': 77}, {'station_cd': 1142216, 'x': 91, 'y': 75}, {'station_cd': 1142217, 'x': 93, 'y': 71}, {'station_cd': 1142218, 'x': 93, 'y': 66}, {'station_cd': 1142219, 'x': 94, 'y': 59}, {'station_cd': 1142220, 'x': 98, 'y': 54}, {'station_cd': 1142221, 'x': 107, 'y': 53}, {'station_cd': 1142222, 'x': 114, 'y': 52}, {'station_cd': 1142223, 'x': 121, 'y': 53}, {'station_cd': 1142224, 'x': 122, 'y': 47}]"
11501,JR東海道本線(熱海～浜松),"[(1150101, '熱海'), (1150102, '函南'), (1150103, '三島'), (1150104, '沼津'), (1150105, '片浜'), (1150106, '原'), (1150107, '東田子の浦'), (1150108, '吉原'), (1150109, '富士'), (1150110, '富士川'), (1150111, '新蒲原'), (1150112, '蒲原'), (1150113, '由比'), (1150114, '興津'), (1150115, '清水'), (1150116, '草薙'), (1150117, '東静岡'), (1150118, '静岡'), (1150119, '安倍川'), (1150120, '用宗'), (1150121, '焼津'), (1150122, '西焼津'), (1150123, '藤枝'), (1150124, '六合'), (1150125, '島田'), (1150126, '金谷'), (1150127, '菊川'), (1150128, '掛川'), (1150129, '愛野'), (1150130, '袋井'), (1150135, '御厨'), (1150131, '磐田'), (1150132, '豊田町'), (1150133, '天竜川'), (1150134, '浜松')]","381.112,314.375,410.971,330.023","[{'station_cd': 1150101, 'x': 122, 'y': 47}, {'station_cd': 1150102, 'x': 113, 'y': 46}, {'station_cd': 1150103, 'x': 108, 'y': 43}, {'station_cd': 1150104, 'x': 103, 'y': 46}, {'station_cd': 1150105, 'x': 100, 'y': 44}, {'station_cd': 1150106, 'x': 98, 'y': 43}, {'station_cd': 1150107, 'x': 94, 'y': 41}, {'station_cd': 1150108, 'x': 90, 'y': 40}, {'station_cd': 1150109, 'x': 86, 'y': 39}, {'station_cd': 1150110, 'x': 83, 'y': 40}, {'station_cd': 1150111, 'x': 82, 'y': 42}, {'station_cd': 1150112, 'x': 80, 'y': 43}, {'station_cd': 1150113, 'x': 77, 'y': 45}, {'station_cd': 1150114, 'x': 74, 'y': 50}, {'station_cd': 1150115, 'x': 71, 'y': 53}, {'station_cd': 1150116, 'x': 67, 'y': 55}, {'station_cd': 1150117, 'x': 65, 'y': 57}, {'station_cd': 1150118, 'x': 63, 'y': 59}, {'station_cd': 1150119, 'x': 60, 'y': 62}, {'station_cd': 1150120, 'x': 60, 'y': 64}, {'station_cd': 1150121, 'x': 56, 'y': 70}, {'station_cd': 1150122, 'x': 53, 'y': 71}, {'station_cd': 1150123, 'x': 51, 'y': 72}, {'station_cd': 1150124, 'x': 46, 'y': 74}, {'station_cd': 1150125, 'x': 44, 'y': 74}, {'station_cd': 1150126, 'x': 40, 'y': 75}, {'station_cd': 1150127, 'x': 36, 'y': 82}, {'station_cd': 1150128, 'x': 30, 'y': 81}, {'station_cd': 1150129, 'x': 25, 'y': 82}, {'station_cd': 1150130, 'x': 22, 'y': 83}, {'station_cd': 1150135, 'x': 19, 'y': 86}, {'station_cd': 1150131, 'x': 16, 'y': 87}, {'station_cd': 1150132, 'x': 13, 'y': 86}, {'station_cd': 1150133, 'x': 10, 'y': 86}, {'station_cd': 1150134, 'x': 6, 'y': 87}]"
